Cadastrado - Ability | 1 - Stench - Fedor
Cadastrado - Pokemon Stat | Pokemon ID: 10054 - Stat ID: 2 - Base Stat: 100 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10054 - Stat ID: 3 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10054 - Stat ID: 4 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10054 - Stat ID: 5 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10054 - Stat ID: 6 - Base Stat: 100 - Effort: 2

Cadastrado - Pokemon Color | Pokemon ID: 10054 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10054 - Egg Group ID: 8

Cadastrado - Pokemon Generation | Pokemon ID: 10054 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 10054 - Habitat ID: 4

Cadastrado - Pokemon Shape | Pokemon ID: 10054 - Shape ID: 12

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 307 - Pokemon Id To: 308 - Pokemon Evolution: 1


-------------------------

CadAStrado - Pokemon | 10055 - Manectric-mega

Cadastrado - Pokemon Type | Pokemon ID: 10055 - Type ID: 13 - Type Order: 1

Cadastrado - Pokemon Ability | Pokemon ID: 10055 - Ability Id: 22

Cadastrado - Pokemon Stat | Pokemon ID: 10055 - Stat ID: 1 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10055 - Stat ID: 2 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10055 - Stat ID: 3 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10055 - Stat ID: 4 - Base Stat: 135 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10055 - Stat ID: 5 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10055 - Stat ID: 6 - Base Stat: 135 - Effort: 2

Cadastrado - Pokemon Color | Pokemon ID: 10055 - Color ID: 10

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10055 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 10055 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 10055 - Habitat ID: 3

Cadastrado - Pokemon Shape | Pokemon ID: 10055 - Shape ID: 8

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 309 - Pokemon Id To: 310 - Pokemon Evolution: 1


-------------------------

CadAStrado - Pokemon | 10056 - Banette-mega

Cadastrado - Pokemon Type | Pokemon ID: 10056 - Type ID: 8 - Type Order: 1

Cadastrado - Pokemon Ability | Pokemon ID: 10056 - Ability Id: 158

Cadastrado - Pokemon Stat | Pokemon ID: 10056 - Stat ID: 1 - Base Stat: 64 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10056 - Stat ID: 2 - Base Stat: 165 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 10056 - Stat ID: 3 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10056 - Stat ID: 4 - Base Stat: 93 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10056 - Stat ID: 5 - Base Stat: 83 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10056 - Stat ID: 6 - Base Stat: 75 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10056 - Color ID: 1

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10056 - Egg Group ID: 11

Cadastrado - Pokemon Generation | Pokemon ID: 10056 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 10056 - Habitat ID: 8

Cadastrado - Pokemon Shape | Pokemon ID: 10056 - Shape ID: 6

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 353 - Pokemon Id To: 354 - Pokemon Evolution: 1


-------------------------

CadAStrado - Pokemon | 10057 - Absol-mega

Cadastrado - Pokemon Type | Pokemon ID: 10057 - Type ID: 17 - Type Order: 1

Cadastrado - Pokemon Ability | Pokemon ID: 10057 - Ability Id: 156

Cadastrado - Pokemon Stat | Pokemon ID: 10057 - Stat ID: 1 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10057 - Stat ID: 2 - Base Stat: 150 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 10057 - Stat ID: 3 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10057 - Stat ID: 4 - Base Stat: 115 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10057 - Stat ID: 5 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10057 - Stat ID: 6 - Base Stat: 115 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10057 - Color ID: 9

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10057 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 10057 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 10057 - Habitat ID: 4

Cadastrado - Pokemon Shape | Pokemon ID: 10057 - Shape ID: 8



-------------------------

CadAStrado - Pokemon | 10058 - Garchomp-mega

Cadastrado - Pokemon Type | Pokemon ID: 10058 - Type ID: 16 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10058 - Type ID: 5 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10058 - Ability Id: 159

Cadastrado - Pokemon Stat | Pokemon ID: 10058 - Stat ID: 1 - Base Stat: 108 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10058 - Stat ID: 2 - Base Stat: 170 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 10058 - Stat ID: 3 - Base Stat: 115 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10058 - Stat ID: 4 - Base Stat: 120 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10058 - Stat ID: 5 - Base Stat: 95 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10058 - Stat ID: 6 - Base Stat: 92 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10058 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10058 - Egg Group ID: 1
Cadastrado - Pokemon Egg Groups | Pokemon ID: 10058 - Egg Group ID: 14

Cadastrado - Pokemon Generation | Pokemon ID: 10058 - Generation ID: 4


Cadastrado - Pokemon Shape | Pokemon ID: 10058 - Shape ID: 6

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 443 - Pokemon Id To: 444 - Pokemon Evolution: 1
Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 444 - Pokemon Id To: 445 - Pokemon Evolution: 2


-------------------------

CadAStrado - Pokemon | 10059 - Lucario-mega

Cadastrado - Pokemon Type | Pokemon ID: 10059 - Type ID: 2 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10059 - Type ID: 9 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10059 - Ability Id: 91

Cadastrado - Pokemon Stat | Pokemon ID: 10059 - Stat ID: 1 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10059 - Stat ID: 2 - Base Stat: 145 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 10059 - Stat ID: 3 - Base Stat: 88 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10059 - Stat ID: 4 - Base Stat: 140 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 10059 - Stat ID: 5 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10059 - Stat ID: 6 - Base Stat: 112 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10059 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10059 - Egg Group ID: 5
Cadastrado - Pokemon Egg Groups | Pokemon ID: 10059 - Egg Group ID: 8

Cadastrado - Pokemon Generation | Pokemon ID: 10059 - Generation ID: 4


Cadastrado - Pokemon Shape | Pokemon ID: 10059 - Shape ID: 6

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 447 - Pokemon Id To: 448 - Pokemon Evolution: 1


-------------------------

CadAStrado - Pokemon | 10060 - Abomasnow-mega

Cadastrado - Pokemon Type | Pokemon ID: 10060 - Type ID: 12 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10060 - Type ID: 15 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10060 - Ability Id: 117

Cadastrado - Pokemon Stat | Pokemon ID: 10060 - Stat ID: 1 - Base Stat: 90 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10060 - Stat ID: 2 - Base Stat: 132 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 10060 - Stat ID: 3 - Base Stat: 105 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10060 - Stat ID: 4 - Base Stat: 132 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 10060 - Stat ID: 5 - Base Stat: 105 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10060 - Stat ID: 6 - Base Stat: 30 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10060 - Color ID: 9

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10060 - Egg Group ID: 1
Cadastrado - Pokemon Egg Groups | Pokemon ID: 10060 - Egg Group ID: 7

Cadastrado - Pokemon Generation | Pokemon ID: 10060 - Generation ID: 4


Cadastrado - Pokemon Shape | Pokemon ID: 10060 - Shape ID: 6

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 459 - Pokemon Id To: 460 - Pokemon Evolution: 1


-------------------------

CadAStrado - Pokemon | 10061 - Floette-eternal

Cadastrado - Pokemon Type | Pokemon ID: 10061 - Type ID: 18 - Type Order: 1

Cadastrado - Pokemon Ability | Pokemon ID: 10061 - Ability Id: 166
Cadastrado - Pokemon Ability | Pokemon ID: 10061 - Ability Id: 180

Cadastrado - Pokemon Stat | Pokemon ID: 10061 - Stat ID: 1 - Base Stat: 74 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10061 - Stat ID: 2 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10061 - Stat ID: 3 - Base Stat: 67 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10061 - Stat ID: 4 - Base Stat: 125 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10061 - Stat ID: 5 - Base Stat: 128 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 10061 - Stat ID: 6 - Base Stat: 92 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10061 - Color ID: 9

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10061 - Egg Group ID: 6

Cadastrado - Pokemon Generation | Pokemon ID: 10061 - Generation ID: 6


Cadastrado - Pokemon Shape | Pokemon ID: 10061 - Shape ID: 4

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 669 - Pokemon Id To: 670 - Pokemon Evolution: 1
Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 670 - Pokemon Id To: 671 - Pokemon Evolution: 2


-------------------------

CadAStrado - Pokemon | 10062 - Latias-mega

Cadastrado - Pokemon Type | Pokemon ID: 10062 - Type ID: 16 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10062 - Type ID: 14 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10062 - Ability Id: 26

Cadastrado - Pokemon Stat | Pokemon ID: 10062 - Stat ID: 1 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10062 - Stat ID: 2 - Base Stat: 100 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10062 - Stat ID: 3 - Base Stat: 120 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10062 - Stat ID: 4 - Base Stat: 140 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10062 - Stat ID: 5 - Base Stat: 150 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 10062 - Stat ID: 6 - Base Stat: 110 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10062 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10062 - Egg Group ID: 15

Cadastrado - Pokemon Generation | Pokemon ID: 10062 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 10062 - Habitat ID: 9

Cadastrado - Pokemon Shape | Pokemon ID: 10062 - Shape ID: 9



-------------------------

CadAStrado - Pokemon | 10063 - Latios-mega

Cadastrado - Pokemon Type | Pokemon ID: 10063 - Type ID: 16 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10063 - Type ID: 14 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10063 - Ability Id: 26

Cadastrado - Pokemon Stat | Pokemon ID: 10063 - Stat ID: 1 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10063 - Stat ID: 2 - Base Stat: 130 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10063 - Stat ID: 3 - Base Stat: 100 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10063 - Stat ID: 4 - Base Stat: 160 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 10063 - Stat ID: 5 - Base Stat: 120 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10063 - Stat ID: 6 - Base Stat: 110 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10063 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10063 - Egg Group ID: 15

Cadastrado - Pokemon Generation | Pokemon ID: 10063 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 10063 - Habitat ID: 9

Cadastrado - Pokemon Shape | Pokemon ID: 10063 - Shape ID: 9



-------------------------

CadAStrado - Pokemon | 10064 - Swampert-mega

Cadastrado - Pokemon Type | Pokemon ID: 10064 - Type ID: 11 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10064 - Type ID: 5 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10064 - Ability Id: 33

Cadastrado - Pokemon Stat | Pokemon ID: 10064 - Stat ID: 1 - Base Stat: 100 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10064 - Stat ID: 2 - Base Stat: 150 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 10064 - Stat ID: 3 - Base Stat: 110 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10064 - Stat ID: 4 - Base Stat: 95 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10064 - Stat ID: 5 - Base Stat: 110 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10064 - Stat ID: 6 - Base Stat: 70 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10064 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10064 - Egg Group ID: 1
Cadastrado - Pokemon Egg Groups | Pokemon ID: 10064 - Egg Group ID: 2

Cadastrado - Pokemon Generation | Pokemon ID: 10064 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 10064 - Habitat ID: 9

Cadastrado - Pokemon Shape | Pokemon ID: 10064 - Shape ID: 6

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 258 - Pokemon Id To: 259 - Pokemon Evolution: 1
Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 259 - Pokemon Id To: 260 - Pokemon Evolution: 2


-------------------------

CadAStrado - Pokemon | 10065 - Sceptile-mega

Cadastrado - Pokemon Type | Pokemon ID: 10065 - Type ID: 12 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10065 - Type ID: 16 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10065 - Ability Id: 31

Cadastrado - Pokemon Stat | Pokemon ID: 10065 - Stat ID: 1 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10065 - Stat ID: 2 - Base Stat: 110 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10065 - Stat ID: 3 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10065 - Stat ID: 4 - Base Stat: 145 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10065 - Stat ID: 5 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10065 - Stat ID: 6 - Base Stat: 145 - Effort: 3

Cadastrado - Pokemon Color | Pokemon ID: 10065 - Color ID: 5

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10065 - Egg Group ID: 1
Cadastrado - Pokemon Egg Groups | Pokemon ID: 10065 - Egg Group ID: 14

Cadastrado - Pokemon Generation | Pokemon ID: 10065 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 10065 - Habitat ID: 2

Cadastrado - Pokemon Shape | Pokemon ID: 10065 - Shape ID: 6

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 252 - Pokemon Id To: 253 - Pokemon Evolution: 1
Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 253 - Pokemon Id To: 254 - Pokemon Evolution: 2


-------------------------

CadAStrado - Pokemon | 10066 - Sableye-mega

Cadastrado - Pokemon Type | Pokemon ID: 10066 - Type ID: 17 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10066 - Type ID: 8 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10066 - Ability Id: 156

Cadastrado - Pokemon Stat | Pokemon ID: 10066 - Stat ID: 1 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10066 - Stat ID: 2 - Base Stat: 85 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 10066 - Stat ID: 3 - Base Stat: 125 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 10066 - Stat ID: 4 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10066 - Stat ID: 5 - Base Stat: 115 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10066 - Stat ID: 6 - Base Stat: 20 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10066 - Color ID: 7

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10066 - Egg Group ID: 8

Cadastrado - Pokemon Generation | Pokemon ID: 10066 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 10066 - Habitat ID: 1

Cadastrado - Pokemon Shape | Pokemon ID: 10066 - Shape ID: 12



-------------------------

CadAStrado - Pokemon | 10067 - Altaria-mega

Cadastrado - Pokemon Type | Pokemon ID: 10067 - Type ID: 16 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10067 - Type ID: 18 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10067 - Ability Id: 182

Cadastrado - Pokemon Stat | Pokemon ID: 10067 - Stat ID: 1 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10067 - Stat ID: 2 - Base Stat: 110 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10067 - Stat ID: 3 - Base Stat: 110 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10067 - Stat ID: 4 - Base Stat: 110 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10067 - Stat ID: 5 - Base Stat: 105 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 10067 - Stat ID: 6 - Base Stat: 80 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10067 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10067 - Egg Group ID: 4
Cadastrado - Pokemon Egg Groups | Pokemon ID: 10067 - Egg Group ID: 14

Cadastrado - Pokemon Generation | Pokemon ID: 10067 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 10067 - Habitat ID: 2

Cadastrado - Pokemon Shape | Pokemon ID: 10067 - Shape ID: 9

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 333 - Pokemon Id To: 334 - Pokemon Evolution: 1


-------------------------

CadAStrado - Pokemon | 10068 - Gallade-mega

Cadastrado - Pokemon Type | Pokemon ID: 10068 - Type ID: 14 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10068 - Type ID: 2 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10068 - Ability Id: 39

Cadastrado - Pokemon Stat | Pokemon ID: 10068 - Stat ID: 1 - Base Stat: 68 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10068 - Stat ID: 2 - Base Stat: 165 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 10068 - Stat ID: 3 - Base Stat: 95 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10068 - Stat ID: 4 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10068 - Stat ID: 5 - Base Stat: 115 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10068 - Stat ID: 6 - Base Stat: 110 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10068 - Color ID: 9

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10068 - Egg Group ID: 8
Cadastrado - Pokemon Egg Groups | Pokemon ID: 10068 - Egg Group ID: 11

Cadastrado - Pokemon Generation | Pokemon ID: 10068 - Generation ID: 4


Cadastrado - Pokemon Shape | Pokemon ID: 10068 - Shape ID: 12

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 280 - Pokemon Id To: 281 - Pokemon Evolution: 1


-------------------------

CadAStrado - Pokemon | 10069 - Audino-mega

Cadastrado - Pokemon Type | Pokemon ID: 10069 - Type ID: 1 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10069 - Type ID: 18 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10069 - Ability Id: 131

Cadastrado - Pokemon Stat | Pokemon ID: 10069 - Stat ID: 1 - Base Stat: 103 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 10069 - Stat ID: 2 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10069 - Stat ID: 3 - Base Stat: 126 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10069 - Stat ID: 4 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10069 - Stat ID: 5 - Base Stat: 126 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10069 - Stat ID: 6 - Base Stat: 50 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10069 - Color ID: 6

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10069 - Egg Group ID: 6

Cadastrado - Pokemon Generation | Pokemon ID: 10069 - Generation ID: 5


Cadastrado - Pokemon Shape | Pokemon ID: 10069 - Shape ID: 6



-------------------------

CadAStrado - Pokemon | 10070 - Sharpedo-mega

Cadastrado - Pokemon Type | Pokemon ID: 10070 - Type ID: 11 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10070 - Type ID: 17 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10070 - Ability Id: 173

Cadastrado - Pokemon Stat | Pokemon ID: 10070 - Stat ID: 1 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10070 - Stat ID: 2 - Base Stat: 140 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 10070 - Stat ID: 3 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10070 - Stat ID: 4 - Base Stat: 110 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10070 - Stat ID: 5 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10070 - Stat ID: 6 - Base Stat: 105 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10070 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10070 - Egg Group ID: 12

Cadastrado - Pokemon Generation | Pokemon ID: 10070 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 10070 - Habitat ID: 7

Cadastrado - Pokemon Shape | Pokemon ID: 10070 - Shape ID: 3

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 318 - Pokemon Id To: 319 - Pokemon Evolution: 1


-------------------------

CadAStrado - Pokemon | 10071 - Slowbro-mega

Cadastrado - Pokemon Type | Pokemon ID: 10071 - Type ID: 11 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10071 - Type ID: 14 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10071 - Ability Id: 75

Cadastrado - Pokemon Stat | Pokemon ID: 10071 - Stat ID: 1 - Base Stat: 95 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10071 - Stat ID: 2 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10071 - Stat ID: 3 - Base Stat: 180 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 10071 - Stat ID: 4 - Base Stat: 130 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10071 - Stat ID: 5 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10071 - Stat ID: 6 - Base Stat: 30 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10071 - Color ID: 6

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10071 - Egg Group ID: 1
Cadastrado - Pokemon Egg Groups | Pokemon ID: 10071 - Egg Group ID: 2

Cadastrado - Pokemon Generation | Pokemon ID: 10071 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 10071 - Habitat ID: 9

Cadastrado - Pokemon Shape | Pokemon ID: 10071 - Shape ID: 6



-------------------------

CadAStrado - Pokemon | 10072 - Steelix-mega

Cadastrado - Pokemon Type | Pokemon ID: 10072 - Type ID: 9 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10072 - Type ID: 5 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10072 - Ability Id: 159

Cadastrado - Pokemon Stat | Pokemon ID: 10072 - Stat ID: 1 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10072 - Stat ID: 2 - Base Stat: 125 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10072 - Stat ID: 3 - Base Stat: 230 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 10072 - Stat ID: 4 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10072 - Stat ID: 5 - Base Stat: 95 - Effort: 0
